doc_id,year,member,pages,doc_kind,orientation,entry_style,density,legibility,notes,inv_year,inv_member,cluster
8216961,2020,Ann Wagner,2,ptr_form,mixed,typed,medium,medium,Page 1 = formulaire officiel House droit (dactylo). Page 2 = VRAI releve externe courtier MONETA 'Buys & Sells Report' tourne 90deg. Le formulaire officiel reste le doc principal.,2020,Ann Wagner,B_tape_tourne
8217065,2020,Ann Wagner,3,ptr_form,rotated90,mixed,sparse,medium,Page 1 = formulaire officiel House tourne 90deg (dactylo). Page 2 = formulaire continuation vide. Page 3 = releve externe MONETA tourne 90deg avec grosse barre noire de scan sur le bord. Doc principal = formulaire officiel.,2020,Ann Wagner,C_manuscrit
8217771,2020,Ann Wagner,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit, tape, une ligne (North TX Ed Fin Corp)",2020,Ann Wagner,A_tape_droit
8217425,2020,Ted S. Yoho,2,external_statement,upright,mixed,dense,medium,p1 = couverture PTR officielle manuscrite (See attached) ; p2 = VRAI releve Morgan Stanley tape et dense,2020,Ted S. Yoho,C_manuscrit
8217626,2020,Ted S. Yoho,5,external_statement,mixed,mixed,dense,medium,"p1 = couverture PTR manuscrite tournee 90 (see attachment) ; p3-5 = VRAIS releves Morgan Stanley tapes, denses, tournes 90",2020,Ted S. Yoho,C_manuscrit
8218417,2021,Gus M. Bilirakis,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, tape (Merck & Company), une ligne",2021,Gus M. Bilirakis,B_tape_tourne
8218196,2021,Steve Chabot,2,ptr_form,mixed,typed,sparse,high,"Formulaire officiel tape ; p1 tournee 90, p2 droite (orientation variable entre pages)",2021,Steve Chabot,B_tape_tourne
8217884,2021,"Charles J. ""Chuck"" Fleischmann",4,ptr_form,rotated90,typed,medium,high,"Formulaire officiel House, tourne 90 degres, entierement dactylographie (ETF SPDR/iShares/Select Sector). ~6-10 lignes par page, tres propre. Tampon 'HAND DELIVERED'.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218027,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tourne 90, tape, plusieurs lignes ETF (iShares/SPDR), bien lisible",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218297,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tourne 90, tape, lignes ETF (iShares/SPDR/William Blair/First Eagle), bien lisible",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218379,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel House standard, tourne 90deg, ~3 transactions; page 2 = grille vierge.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218380,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90deg, ~2 transactions; page 2 vierge.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218397,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90deg, ~2 transactions PIMCO; page 2 vierge.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218436,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90deg, ~2 transactions iShares/SPDR; page 2 vierge.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218505,2021,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90deg, ~2 transactions DraftKings/Parnassus; page 2 vierge.",2021,"Charles J. ""Chuck"" Fleischmann",B_tape_tourne
8218040,2021,Scott Franklin,1,ptr_form,rotated90,typed,sparse,high,"Variante officielle avec ligne Partial Sale et cases a cocher; tourne 90deg, 1 page, ~1 transaction BRP Group.",2021,Scott Franklin,B_tape_tourne
8218078,2021,Scott Franklin,2,ptr_form,rotated90,typed,sparse,high,"Variante officielle (cases a cocher), tourne 90deg, transactions Viatris/AT&T; lisible malgre scan legerement penche.",2021,Scott Franklin,B_tape_tourne
8218110,2021,Scott Franklin,2,ptr_form,rotated90,typed,sparse,high,"Variante officielle (cases a cocher), tourne 90deg, transactions Viatris/AT&T.",2021,Scott Franklin,B_tape_tourne
8218111,2021,Scott Franklin,2,ptr_form,rotated90,typed,sparse,high,"Variante officielle (cases a cocher), tourne 90deg, transactions Organon & Co.",2021,Scott Franklin,B_tape_tourne
8218405,2021,Scott Franklin,2,ptr_form,rotated90,typed,sparse,high,"Variante officielle (cases a cocher), tourne 90deg, transactions fonds Fidelity.",2021,Scott Franklin,B_tape_tourne
8218296,2021,Diana Harshbarger,48,ptr_form,mixed,typed,dense,medium,"Formulaire officiel House. Page de couverture droite (tableau vide, 'Please see attached'), puis pages de transactions du MEME formulaire tournees 90 et tres denses (>20 lignes). Tape, lisible mais petit/penche.",2021,Diana Harshbarger,B_tape_tourne
8218321,2021,Diana Harshbarger,59,ptr_form,rotated90,typed,dense,medium,"Formulaire officiel tape, tourne 90, dense (noms de trusts/actions lisibles avec effort). Pages de fin quasi vides (fragments de grille). Tres gros dossier.",2021,Diana Harshbarger,B_tape_tourne
8218358,2021,Diana Harshbarger,11,ptr_form,mixed,mixed,dense,medium,Formulaire officiel multi-pages: couverture droite (nom/district MANUSCRITS) puis pages continuation tournees 90deg avec lignes TAPEES (noms d'actifs et trusts). Petit mais lisible.,2021,Diana Harshbarger,C_manuscrit
8218410,2021,Diana Harshbarger,10,ptr_form,mixed,mixed,dense,medium,"Formulaire officiel multi-pages: couverture droite (nom/district manuscrits), continuations tournees 90deg tapees et denses; derniere page = grille vierge.",2021,Diana Harshbarger,C_manuscrit
8218478,2021,Diana Harshbarger,6,ptr_form,mixed,typed,dense,medium,"Page 1 = couverture officielle House droite ('Please see attached'). Pages suivantes = grille dactylographiee dense tournee 90 degres (style export de comptes/trusts: ROBERT/DIANA HARSHBARGER TRUST, RAYTHEON, AMAZON, COPART, ELECTRONIC ARTS...). ~25 lignes/page. Layout grille a colonne unique 'x' plutot que le tableau A-K standard -> ressemble a un releve d'export annexe derriere la couverture officielle. Texte petit mais tape et lisible.",2021,Diana Harshbarger,B_tape_tourne
8218512,2021,Diana Harshbarger,7,ptr_form,mixed,mixed,dense,medium,"Formulaire officiel multi-pages: couverture droite (nom/district manuscrits), continuations tournees 90deg tapees et denses (Align, Amazon, Facebook, Tesla...).",2021,Diana Harshbarger,C_manuscrit
8217840,2021,Trey Hollingsworth,1,ptr_form,rotated90,typed,sparse,high,"Official House PTR form rotated 90 deg, 1 typed entry (Enterprise Product Partners).",2021,Trey Hollingsworth,B_tape_tourne
8217902,2021,Trey Hollingsworth,2,ptr_form,rotated90,typed,medium,high,"Official PTR form rotated 90 deg, ~6 typed Magellan Midstream entries.",2021,Trey Hollingsworth,B_tape_tourne
8217934,2021,Trey Hollingsworth,2,ptr_form,upright,typed,sparse,high,"Official PTR form, upright, 3 typed Magellan Midstream entries, HAND DELIVERED stamp.",2021,Trey Hollingsworth,A_tape_droit
8218030,2021,Trey Hollingsworth,2,ptr_form,upright,typed,sparse,high,"Official PTR form, upright, 3 typed Magellan Midstream entries.",2021,Trey Hollingsworth,A_tape_droit
8218112,2021,Trey Hollingsworth,2,ptr_form,mixed,typed,medium,medium,"Official PTR form; p1 and p2 rotated 90 deg in opposite directions (mixed angle). Typed, legible but tilted/skewed.",2021,Trey Hollingsworth,B_tape_tourne
8218182,2021,Trey Hollingsworth,2,ptr_form,rotated90,typed,medium,medium,"Official PTR form rotated 90 deg, ~9 typed Magellan Midstream entries, slightly faint scan.",2021,Trey Hollingsworth,B_tape_tourne
8218381,2021,Trey Hollingsworth,1,ptr_form,rotated90,typed,sparse,medium,"Official PTR form rotated 90 deg, ~3 typed entries, faint/skewed scan.",2021,Trey Hollingsworth,B_tape_tourne
8218433,2021,Trey Hollingsworth,1,ptr_form,rotated90,typed,sparse,high,"Official PTR form rotated 90 deg, ~2 typed entries (Magellan/Enterprise).",2021,Trey Hollingsworth,B_tape_tourne
8218441,2021,Trey Hollingsworth,1,ptr_form,rotated90,typed,sparse,high,"Official PTR form rotated 90 deg, 1 typed Enterprise Products entry.",2021,Trey Hollingsworth,B_tape_tourne
8218489,2021,Trey Hollingsworth,2,ptr_form,rotated90,typed,medium,medium,"Official PTR form rotated 90 deg, ~6 typed Magellan/Enterprise entries, somewhat faint.",2021,Trey Hollingsworth,B_tape_tourne
8217905,2021,Bill Huizenga,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel d'une page, tourne 90 degres. En-tete et une ligne d'actif manuscrits. Une seule entree.",2021,Bill Huizenga,C_manuscrit
8217820,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,sparse,medium,"Official PTR form rotated 90 deg, 1 handwritten asset name (California St ...). Boxes hand-marked X.",2021,Mike Kelly,C_manuscrit
8217868,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,sparse,medium,"Official PTR form rotated 90 deg, 1 handwritten entry (Cleveland-Cliffs Inc), hand-marked checkboxes.",2021,Mike Kelly,C_manuscrit
8217939,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,medium,low,"Official PTR form rotated 90 deg, ~4-5 handwritten asset names that are scrawled and hard to decipher; hand-marked checkboxes.",2021,Mike Kelly,C_manuscrit
8218359,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,sparse,high,"Formulaire officiel House une page, tourne 90 deg, 2 actifs ecrits a la main (Florida St Hsg, Beauty Health Co), lisibles.",2021,Mike Kelly,C_manuscrit
8218500,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,sparse,high,"Formulaire officiel une page tourne 90 deg, une seule ligne manuscrite (The Beauty Health Co).",2021,Mike Kelly,C_manuscrit
8218506,2021,Mike Kelly,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel une page tourne 90 deg, une ligne manuscrite (Berkley?/Tao Rec gen), ecriture penchee mais lisible.",2021,Mike Kelly,C_manuscrit
8217856,2021,Rohit Khanna,6,ptr_form,mixed,typed,dense,medium,"Couverture p1 droite 'Please see the attached'; pages corps tournees 90 deg, formulaire officiel tape; p4 dense (~24 lignes), petit mais lisible. Pas un releve externe.",2021,Rohit Khanna,B_tape_tourne
8217894,2021,Rohit Khanna,6,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg formulaire officiel tape; p4 tres dense (>40 lignes), petit et un peu flou -> medium.",2021,Rohit Khanna,B_tape_tourne
8217938,2021,Rohit Khanna,4,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg tape; p3 lisible (medium), p4 tres dense et petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218031,2021,Rohit Khanna,4,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg, formulaire officiel tape tres dense (>40 lignes), texte petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218109,2021,Rohit Khanna,3,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; p2 formulaire officiel tourne 90 deg tape lisible (~18 lignes), p3 dense et petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218147,2021,Rohit Khanna,3,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg tape; p2 medium lisible, p3 tres dense, texte petit/flou -> medium.",2021,Rohit Khanna,B_tape_tourne
8218261,2021,Rohit Khanna,5,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg formulaire officiel tape; p3 sparse, p5 tres dense (>40 lignes), petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218338,2021,Rohit Khanna,23,ptr_form,mixed,typed,dense,medium,"Couverture droite signee/tamponnee a la main, puis formulaire officiel tourne 90 extremement dense. Barre noire de scan visible sur certaines pages (ex. p23). Tape, PAS un releve externe.",2021,Rohit Khanna,B_tape_tourne
8218398,2021,Rohit Khanna,9,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg tape; p5 tres dense (>40 lignes), p9 sparse (Morgan Stanley CMA). Tape lisible mais petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218426,2021,Rohit Khanna,8,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg formulaire officiel tape; p5 et p8 tres denses (>40 lignes), petit -> medium.",2021,Rohit Khanna,B_tape_tourne
8218490,2021,Rohit Khanna,11,ptr_form,mixed,typed,dense,medium,"Couverture droite p1; corps tourne 90 deg tape; p6 et p11 tres denses (>40 lignes), texte petit -> medium. Pas un releve externe.",2021,Rohit Khanna,B_tape_tourne
8217876,2021,David Kustoff,1,ptr_form,upright,handwritten,sparse,medium,"Formulaire officiel House droit, noms d'actifs manuscrits (~2 lignes), petite ecriture mais lisible.",2021,David Kustoff,C_manuscrit
8218126,2021,David Kustoff,2,ptr_form,upright,handwritten,sparse,medium,"Page 1 du formulaire officiel remplie a la main (~2 lignes, 'Exxon mobil'); page 2 = grille de continuation du MEME formulaire, vierge.",2021,David Kustoff,C_manuscrit
8218311,2021,David Kustoff,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit, 1 ligne tapee 'Microsoft Corporation (MSFT)', tres lisible.",2021,David Kustoff,A_tape_droit
8218411,2021,David Kustoff,2,ptr_form,upright,handwritten,sparse,medium,"Page 1 manuscrite (~1 ligne, 'Roku'); page 2 = grille de continuation du meme formulaire, vierge.",2021,David Kustoff,C_manuscrit
8218477,2021,David Kustoff,2,ptr_form,upright,handwritten,sparse,medium,"Page 1 manuscrite (~3 lignes: Starbucks, Advanced Micro Devices, Roku); page 2 = grille de continuation vierge du meme formulaire.",2021,David Kustoff,C_manuscrit
8217846,2021,Doug Lamborn,2,ptr_form,mixed,handwritten,medium,medium,"Page 1 droite manuscrite; page 2 tournee 90deg, manuscrite (~6 lignes 'NetApp Inc stock'/'IRA'). Orientation variable entre pages.",2021,Doug Lamborn,C_manuscrit
8217906,2021,Doug Lamborn,2,ptr_form,mixed,handwritten,medium,medium,"Page 1 droite manuscrite; page 2 tournee 90deg, manuscrite dense (~6 lignes). Meme formulaire officiel, orientation mixte.",2021,Doug Lamborn,C_manuscrit
8218028,2021,Doug Lamborn,3,ptr_form,rotated90,handwritten,medium,medium,"Formulaire officiel House, tourne 90 degres, manuscrit serre (majoritairement 'SP/IRA Net App Inc Stock'). ~12-15 lignes par page. Lisible mais petit et repetitif. Tampon 'HAND DELIVERED'.",2021,Doug Lamborn,C_manuscrit
8218132,2021,Doug Lamborn,3,ptr_form,mixed,handwritten,medium,medium,"Page 1 droite manuscrite; pages 2-3 tournees 90deg, manuscrites (~6-7 lignes chacune, 'NetApp Inc stock'/'IRA'). Orientation mixte, lisible mais penche.",2021,Doug Lamborn,C_manuscrit
8218183,2021,Doug Lamborn,1,ptr_form,upright,handwritten,sparse,medium,"Formulaire officiel droit, manuscrit (~2 lignes 'NetApp Inc Stock'/'IRA').",2021,Doug Lamborn,C_manuscrit
8218370,2021,Doug Lamborn,2,ptr_form,mixed,handwritten,sparse,medium,"Page 1 droite manuscrite (~1 ligne); page 2 tournee 90deg manuscrite, peu de lignes. Orientation variable.",2021,Doug Lamborn,C_manuscrit
8218413,2021,Doug Lamborn,2,ptr_form,rotated90,handwritten,medium,medium,"Formulaire officiel tourne 90deg sur les deux pages, manuscrit ('NetApp Inc stock'/'IRA'), ~6 lignes en page 2.",2021,Doug Lamborn,C_manuscrit
8218442,2021,Doug Lamborn,2,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90deg, manuscrit, sparse (~2 lignes 'NetApp Inc stock'/'IRA').",2021,Doug Lamborn,C_manuscrit
8218114,2021,Billy Long,1,ptr_form,upright,handwritten,sparse,high,"Formulaire officiel House (colonnes FULL ASSET NAME/TYPE/DATE/AMOUNT A-K). 2 actifs manuscrits (Walt Disney Co, Southern Co), tres lisibles. Tampon 'HAND DELIVERED'. Page quasi droite, tres legere inclinaison.",2021,Billy Long,C_manuscrit
8218371,2021,Roger W. Marshall,2,ptr_form,upright,typed,medium,high,"Formulaire officiel droit, entierement TAPE (Microsoft Corp (MSFT), Chevron Corp (CVX), Roku Inc (ROKU), Gilead (GILD), Walt Disney (DIS)), cases cochees propres, ~6 lignes, tres lisible.",2021,Roger W. Marshall,A_tape_droit
8217852,2021,Doris O. Matsui,2,ptr_form,rotated90,typed,medium,high,"Formulaire officiel House tourne 90, tape, lisible (US Treasury Notes, Zoom, Tencent).",2021,Doris O. Matsui,B_tape_tourne
8217869,2021,Michael T. McCaul,5,ptr_form,mixed,typed,dense,medium,"Page 1 = couverture officielle House droite ('SEE SCHEDULES ATTACHED'). Pages annexes = schedules dactylographies tres denses tournes 90 degres (LLM FAMILY PARTNERS, HONEYWELL, PACCAR, SAFEGUARD SCIENTIFIC, GRAYSCALE BITCOIN TRUST...), colonnes standard FULL ASSET NAME/Type/Date/Amount A-K. >25 lignes par page. Tape + dense mais lisible, PAS un releve externe.",2021,Michael T. McCaul,B_tape_tourne
8217912,2021,Michael T. McCaul,4,ptr_form,mixed,typed,dense,medium,"Couverture 'SEE SCHEDULES ATTACHED' tournee 90 + pages-schedules du meme formulaire officiel, tapees et tres denses.",2021,Michael T. McCaul,B_tape_tourne
8217977,2021,Michael T. McCaul,6,ptr_form,mixed,typed,dense,medium,"Couverture + schedules officiels tapes, tres denses, tournes 90.",2021,Michael T. McCaul,B_tape_tourne
8218059,2021,Michael T. McCaul,5,ptr_form,mixed,typed,dense,medium,Formulaire officiel; couverture + schedules tapes denses tournes 90.,2021,Michael T. McCaul,B_tape_tourne
8218113,2021,Michael T. McCaul,6,ptr_form,mixed,typed,dense,medium,"Page de couverture droite, pages-schedules tournees 90, tapees, denses.",2021,Michael T. McCaul,B_tape_tourne
8218157,2021,Michael T. McCaul,6,ptr_form,mixed,typed,dense,medium,"Couverture droite + schedules officiels tournes 90, tapes, denses.",2021,Michael T. McCaul,B_tape_tourne
8218312,2021,Michael T. McCaul,5,ptr_form,mixed,typed,dense,high,"Couverture droite, schedules officiels tournes 90, tapes, denses, bien lisibles.",2021,Michael T. McCaul,B_tape_tourne
8218376,2021,Michael T. McCaul,7,ptr_form,mixed,typed,dense,medium,"Couverture droite + schedules officiels tournes 90, tapes, tres denses.",2021,Michael T. McCaul,B_tape_tourne
8218408,2021,Michael T. McCaul,5,ptr_form,mixed,typed,dense,high,"Couverture droite, schedules officiels tournes 90, tapes, denses, lisibles.",2021,Michael T. McCaul,B_tape_tourne
8218460,2021,Michael T. McCaul,3,ptr_form,mixed,typed,dense,high,"Couverture droite, schedule officiel tourne 90, tape, dense, bien lisible (Murphy Oil, IBM, Fortinet).",2021,Michael T. McCaul,B_tape_tourne
8217844,2021,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit; mention tapee 'Nothing to report for January 2021', quasi-nul (a peine une ligne).",2021,Harold Dallas Rogers,A_tape_droit
8217925,2021,Harold Dallas Rogers,2,ptr_form,upright,typed,medium,high,"Formulaire officiel droit, tape, lisible (fonds Vanguard/iShares/Bridge Builder).",2021,Harold Dallas Rogers,A_tape_droit
8217926,2021,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit; mention 'Nothing to report February 2021' (declaration nulle, aucune transaction).",2021,Harold Dallas Rogers,A_tape_droit
8218108,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel House tourne 90, une seule transaction (Bridge Builder), typo lisible.",2021,Harold Dallas Rogers,B_tape_tourne
8218139,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for May 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218262,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,medium,"Formulaire officiel tourne 90, 'Nothing to report for June 2021', tampon penche mais lisible.",2021,Harold Dallas Rogers,B_tape_tourne
8218372,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for June 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218373,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for August 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218374,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for July 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218414,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for September 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218481,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, 'Nothing to report for October 2021'.",2021,Harold Dallas Rogers,B_tape_tourne
8218507,2021,Harold Dallas Rogers,1,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90, une transaction Franklin KY Tax-Free Income A Merger.",2021,Harold Dallas Rogers,B_tape_tourne
8218062,2021,Harley E. Rouda,2,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tourne 90, actifs tapes (AMAZON, TESLA), p2 = page notes vierge.",2021,Harley E. Rouda,B_tape_tourne
8217870,2021,Kurt Schrader,3,ptr_form,rotated90,handwritten,medium,medium,"Formulaire officiel House, tourne 90 degres, manuscrit (Catalent, Aptiv PLC, S&P500 Dep Rcts, Schwab, Air Products, ASML, Alibaba, Chubb, Union Pacific). ~8 lignes/page, dates manuscrites un peu floues. Tampon 'HAND DELIVERED'.",2021,Kurt Schrader,C_manuscrit
8217887,2021,Kurt Schrader,3,ptr_form,rotated90,handwritten,dense,medium,"Formulaire officiel tourne 90 mais noms d'actifs MANUSCRITS (French Holdings, MSCI Inc, Microsoft Corp, BlackRock Inc, Home Depot...). Lisible avec effort sur 3 pages.",2021,Kurt Schrader,C_manuscrit
8217927,2021,Kurt Schrader,3,ptr_form,rotated90,typed,dense,high,"Formulaire officiel tourne 90, tape, dense sur 3 pages (Pepsico, Microsoft, Chevron, AT&T, Lockheed Martin...).",2021,Kurt Schrader,B_tape_tourne
8217928,2021,Kurt Schrader,9,ptr_form,rotated90,typed,medium,high,"Formulaire officiel House, tourne 90 degres, dactylographie et propre (Delaware Corp Bond, Blackrock, JP Morgan, iShares/Nuveen ESG, SPDR Bloomberg Barclays, Procter & Gamble, Air Products, Broadcom). ~7-8 lignes par page. Tampon 'HAND DELIVERED'.",2021,Kurt Schrader,B_tape_tourne
8218029,2021,Kurt Schrader,2,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tourne 90, tape (Vulcan Materials, Eaton Corp, Fortive, IQVIA, Sea Ltd ADR).",2021,Kurt Schrader,B_tape_tourne
8218082,2021,Kurt Schrader,3,ptr_form,rotated90,typed,medium,high,"Formulaire officiel House tape, tourne 90 deg; ~6-7 lignes/page, noms d'actifs tapes lisibles (Eaton Corp, JPMorgan, Adobe, etc.)",2021,Kurt Schrader,B_tape_tourne
8218140,2021,Kurt Schrader,3,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tape, tourne 90 deg; NRG/Exxon/AT&T/JPMorgan, lisible",2021,Kurt Schrader,B_tape_tourne
8218220,2021,Kurt Schrader,1,ptr_form,rotated90,typed,sparse,high,"Page unique, 1 ligne (iShares US LRG / Calvert US LRG), tourne 90 deg, tape lisible",2021,Kurt Schrader,B_tape_tourne
8218328,2021,Kurt Schrader,3,ptr_form,rotated90,typed,medium,high,"Formulaire officiel tape, tourne 90 deg; Microsoft/CVX/Apple/Visa etc., lisible",2021,Kurt Schrader,B_tape_tourne
8218386,2021,Kurt Schrader,4,ptr_form,rotated90,typed,medium,high,"4 pages, formulaire officiel tape, tourne 90 deg; Home Depot/Paypal/iShares/Eaton/JP Morgan etc.",2021,Kurt Schrader,B_tape_tourne
8218424,2021,Kurt Schrader,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tape, tourne 90 deg; Adobe/Paypal/Blackrock/Baxter + AT&T/Blackstone, page 2 ~2 lignes",2021,Kurt Schrader,B_tape_tourne
8218491,2021,Kurt Schrader,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tape, tourne 90 deg; Vulcan/Northrop/Visa/Union Pacific p1, Blackstone seul p2 (sparse)",2021,Kurt Schrader,B_tape_tourne
8218054,2021,Fred Upton,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel House mais REMPLI A LA MAIN (nom Fred Upton, actif 'C3 AI Inc', dates, coches manuscrites); tourne 90 deg, 1 ligne, ecriture petite mais lisible",2021,Fred Upton,C_manuscrit
8218167,2021,Fred Upton,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel rempli a la main (First Trust ... manuscrit); tourne 90 deg, 1 ligne, ecriture penchee",2021,Fred Upton,C_manuscrit
8218329,2021,Fred Upton,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel rempli a la main (Costco x2 manuscrit, dates 9/20/21); tourne 90 deg, 2 lignes",2021,Fred Upton,C_manuscrit
8218375,2021,Fred Upton,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel rempli a la main (GXO Logistics + note 'Tps line to spinoff from XPO'); tourne 90 deg, note marginale manuscrite peu lisible",2021,Fred Upton,C_manuscrit
8217886,2021,Ann Wagner,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tourne 90 degres. Une seule transaction tapee sur p1, p2 est une page de continuation vide. Tres lisible.",2021,Ann Wagner,B_tape_tourne
8217937,2021,Ann Wagner,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tape, tourne 90 deg; p1 actifs tapes (King Cnty WA / Astrazeneca Cmn Stk), p2 page de continuation vierge",2021,Ann Wagner,B_tape_tourne
8218083,2021,Ann Wagner,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel tape, tourne 90 deg; p1 1 ligne tapee (Trempealeau County WI Justice Center Series A), p2 continuation vierge",2021,Ann Wagner,B_tape_tourne
8218144,2021,Ann Wagner,2,ptr_form,rotated90,typed,sparse,high,"Formulaire officiel House tourne 90, tape, 1 ligne de transaction p1, p2 vide.",2021,Ann Wagner,B_tape_tourne
8218330,2021,Ann Wagner,1,ptr_form,rotated90,handwritten,sparse,high,"Formulaire officiel tourne 90, noms d'actifs manuscrits (munis), ~5 lignes, lisible.",2021,Ann Wagner,C_manuscrit
8218534,2022,Tom Cole,2,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90, en-tete manuscrit (Wells Fargo Common), grille de transactions quasi vide, p2 vide.",2022,Tom Cole,C_manuscrit
8218659,2022,Tom Cole,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90, manuscrit (Enbridge Common Stock), ~1 ligne, barre noire HAND DELIVERED sur le bord.",2022,Tom Cole,C_manuscrit
8218938,2022,Tom Cole,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90, manuscrit (Alliant Energy Corp), 1 ligne vente.",2022,Tom Cole,C_manuscrit
8218624,2022,James M. Costa,1,ptr_form,rotated90,mixed,sparse,high,"Formulaire officiel tourne 90, nom tape, actif tape (West American Bank WABC Stock), 1 ligne.",2022,James M. Costa,C_manuscrit
8219054,2022,Sharice Davids,2,ptr_form,rotated90,handwritten,medium,medium,"Formulaire officiel tourne 90, noms d'actifs et filer notes manuscrits, ~5-8 lignes, ecriture penchee mais lisible.",2022,Sharice Davids,C_manuscrit
